image_path,label,split
HAM10000_all_images/ISIC_0029141.jpg,0,1
HAM10000_all_images/ISIC_0026571.jpg,6,1
HAM10000_all_images/ISIC_0031651.jpg,1,1
HAM10000_all_images/ISIC_0032214.jpg,6,1
HAM10000_all_images/ISIC_0029824.jpg,3,1
HAM10000_all_images/ISIC_0025358.jpg,0,1
HAM10000_all_images/ISIC_0024324.jpg,2,1
HAM10000_all_images/ISIC_0025622.jpg,3,1
HAM10000_all_images/ISIC_0032690.jpg,6,1
HAM10000_all_images/ISIC_0033422.jpg,3,1
HAM10000_all_images/ISIC_0031648.jpg,5,1
HAM10000_all_images/ISIC_0031175.jpg,1,1
HAM10000_all_images/ISIC_0031443.jpg,3,1
HAM10000_all_images/ISIC_0031197.jpg,5,1
HAM10000_all_images/ISIC_0033550.jpg,0,1
HAM10000_all_images/ISIC_0024745.jpg,4,1
HAM10000_all_images/ISIC_0025965.jpg,4,1
HAM10000_all_images/ISIC_0027847.jpg,4,1
HAM10000_all_images/ISIC_0026477.jpg,2,1
HAM10000_all_images/ISIC_0031918.jpg,0,1
HAM10000_all_images/ISIC_0030245.jpg,0,1
HAM10000_all_images/ISIC_0026473.jpg,3,1
HAM10000_all_images/ISIC_0029331.jpg,1,1
HAM10000_all_images/ISIC_0027876.jpg,3,1
HAM10000_all_images/ISIC_0029480.jpg,6,1
HAM10000_all_images/ISIC_0025980.jpg,3,1
HAM10000_all_images/ISIC_0034106.jpg,6,1
HAM10000_all_images/ISIC_0032404.jpg,0,1
HAM10000_all_images/ISIC_0032692.jpg,5,1
HAM10000_all_images/ISIC_0024354.jpg,4,1
HAM10000_all_images/ISIC_0029783.jpg,3,1
HAM10000_all_images/ISIC_0031123.jpg,3,1
HAM10000_all_images/ISIC_0026849.jpg,2,1
HAM10000_all_images/ISIC_0026092.jpg,5,1
HAM10000_all_images/ISIC_0030927.jpg,4,1
HAM10000_all_images/ISIC_0025011.jpg,4,1
HAM10000_all_images/ISIC_0031799.jpg,3,1
HAM10000_all_images/ISIC_0028231.jpg,0,1
HAM10000_all_images/ISIC_0028026.jpg,6,1
HAM10000_all_images/ISIC_0030007.jpg,2,1
HAM10000_all_images/ISIC_0031166.jpg,1,1
HAM10000_all_images/ISIC_0033193.jpg,6,1
HAM10000_all_images/ISIC_0026490.jpg,5,1
HAM10000_all_images/ISIC_0031759.jpg,5,1
HAM10000_all_images/ISIC_0030426.jpg,4,1
HAM10000_all_images/ISIC_0033248.jpg,1,1
HAM10000_all_images/ISIC_0026286.jpg,2,1
HAM10000_all_images/ISIC_0028107.jpg,1,1
HAM10000_all_images/ISIC_0028496.jpg,2,1
HAM10000_all_images/ISIC_0024402.jpg,5,1
HAM10000_all_images/ISIC_0032076.jpg,5,1
HAM10000_all_images/ISIC_0029099.jpg,5,1
HAM10000_all_images/ISIC_0026870.jpg,6,1
HAM10000_all_images/ISIC_0032850.jpg,1,1
HAM10000_all_images/ISIC_0029826.jpg,4,1
HAM10000_all_images/ISIC_0031372.jpg,3,1
HAM10000_all_images/ISIC_0025321.jpg,5,1
HAM10000_all_images/ISIC_0033668.jpg,6,1
HAM10000_all_images/ISIC_0034089.jpg,6,1
HAM10000_all_images/ISIC_0031812.jpg,2,1
HAM10000_all_images/ISIC_0026138.jpg,0,1
HAM10000_all_images/ISIC_0029232.jpg,2,1
HAM10000_all_images/ISIC_0024477.jpg,2,1
HAM10000_all_images/ISIC_0029764.jpg,2,1
HAM10000_all_images/ISIC_0028173.jpg,6,1
HAM10000_all_images/ISIC_0032613.jpg,3,1
HAM10000_all_images/ISIC_0030188.jpg,2,1
HAM10000_all_images/ISIC_0033256.jpg,3,1
HAM10000_all_images/ISIC_0030199.jpg,4,1
HAM10000_all_images/ISIC_0031398.jpg,4,1
HAM10000_all_images/ISIC_0034201.jpg,2,1
HAM10000_all_images/ISIC_0026709.jpg,0,1
HAM10000_all_images/ISIC_0032941.jpg,3,1
HAM10000_all_images/ISIC_0025924.jpg,5,1
HAM10000_all_images/ISIC_0032182.jpg,6,1
HAM10000_all_images/ISIC_0028680.jpg,5,1
HAM10000_all_images/ISIC_0025178.jpg,0,1
HAM10000_all_images/ISIC_0024795.jpg,1,1
HAM10000_all_images/ISIC_0033631.jpg,2,1
HAM10000_all_images/ISIC_0026593.jpg,1,1
HAM10000_all_images/ISIC_0033780.jpg,3,1
HAM10000_all_images/ISIC_0026393.jpg,5,1
HAM10000_all_images/ISIC_0032795.jpg,4,1
HAM10000_all_images/ISIC_0026905.jpg,0,1
HAM10000_all_images/ISIC_0025301.jpg,1,1
HAM10000_all_images/ISIC_0032372.jpg,6,1
HAM10000_all_images/ISIC_0029522.jpg,2,1
HAM10000_all_images/ISIC_0028607.jpg,2,1
HAM10000_all_images/ISIC_0030564.jpg,6,1
HAM10000_all_images/ISIC_0027294.jpg,0,1
HAM10000_all_images/ISIC_0027216.jpg,3,1
HAM10000_all_images/ISIC_0024994.jpg,3,1
HAM10000_all_images/ISIC_0031554.jpg,6,1
HAM10000_all_images/ISIC_0030070.jpg,5,1
HAM10000_all_images/ISIC_0032248.jpg,6,1
HAM10000_all_images/ISIC_0027527.jpg,2,1
HAM10000_all_images/ISIC_0027966.jpg,1,1
HAM10000_all_images/ISIC_0027615.jpg,0,1
HAM10000_all_images/ISIC_0029123.jpg,1,1
HAM10000_all_images/ISIC_0029297.jpg,3,1
HAM10000_all_images/ISIC_0030954.jpg,1,1
HAM10000_all_images/ISIC_0025154.jpg,3,1
HAM10000_all_images/ISIC_0033483.jpg,1,1
HAM10000_all_images/ISIC_0030623.jpg,6,1
HAM10000_all_images/ISIC_0028335.jpg,0,1
HAM10000_all_images/ISIC_0028188.jpg,5,1
HAM10000_all_images/ISIC_0033749.jpg,5,1
HAM10000_all_images/ISIC_0033846.jpg,4,1
HAM10000_all_images/ISIC_0031120.jpg,4,1
HAM10000_all_images/ISIC_0029040.jpg,2,1
HAM10000_all_images/ISIC_0024829.jpg,1,1
HAM10000_all_images/ISIC_0031271.jpg,3,1
HAM10000_all_images/ISIC_0030663.jpg,4,1
HAM10000_all_images/ISIC_0026321.jpg,1,1
HAM10000_all_images/ISIC_0025250.jpg,5,1
HAM10000_all_images/ISIC_0030922.jpg,4,1
HAM10000_all_images/ISIC_0030882.jpg,5,1
